worker_type,spouse_type,birth_yr,claim_age,age,year,marginal_irr_scheduled,marginal_irr_payable
low,low,1990,65,44,2034,0.01737511921808732,0.0018049448332846385
low,low,1990,65,45,2035,0.01730849857054051,9.658787843165317e-4
low,low,1990,65,46,2036,0.017641636307625275,4.4225140602360824e-4
low,low,1990,65,47,2037,0.01769920151440596,-4.484207488307801e-4
low,low,1990,65,48,2038,0.017771874029746337,-0.0014316119821269346
low,low,1990,65,49,2039,0.01818747844448132,-0.002212413342021713
low,low,1990,65,50,2040,0.01786127675528415,-0.003882322314143205
low,low,1990,65,51,2041,0.018466584723201285,-0.004824035345111777
low,low,1990,65,52,2042,0.018148897345086512,-0.00690062520752599
low,low,1990,65,53,2043,0.019270156709680242,-0.007872789573495464
low,low,1990,65,54,2044,0.01871586663936009,-0.010839892667954487
low,low,1990,65,55,2045,0.019520609587959648,-0.012965800296048657
low,low,1990,65,56,2046,-0.014713312518657484,-0.04954317705277622
low,low,1990,65,57,2047,-0.029934713369513255,-0.06842006542180057
low,low,1990,65,58,2048,-0.059691881069242725,-0.10219792267649053
low,low,1990,65,59,2049,-0.10303860029130552,-0.15018050223880863
low,low,1990,65,60,2050,-0.1624345873621721,-0.21494121396210708
low,low,1990,65,61,2051,-0.2395361670424092,-0.298693075382681
low,low,1990,65,62,2052,-0.3610792619772617,-0.42648711306917564
low,low,1990,65,63,2053,-0.5458128256254519,-0.6137448898117215
low,low,1990,65,64,2054,-0.8533375007667963,-0.8939233850262019
low,low,1995,65,21,2016,NA,NA
low,low,1995,65,22,2017,NA,NA
low,low,1995,65,23,2018,NA,NA
low,low,1995,65,24,2019,NA,NA
low,low,1995,65,25,2020,NA,NA
low,low,1995,65,26,2021,NA,NA
low,low,1995,65,27,2022,NA,NA
low,low,1995,65,28,2023,NA,NA
low,low,1995,65,29,2024,NA,NA
low,low,1995,65,30,2025,0.010256357678623207,4.5602899052576973e-4
low,low,1995,65,31,2026,-0.04600755374075405,-0.05553276816970998
low,low,1995,65,32,2027,-0.04836000360738202,-0.05814259259072818
low,low,1995,65,33,2028,-0.05049938027615464,-0.06057975457245779
low,low,1995,65,34,2029,-0.05202822843333388,-0.06240029171652839
low,low,1995,65,35,2030,-0.05498060015207462,-0.0656624095311481
low,low,1995,65,36,2031,-0.05677308392410896,-0.06779895778093248
low,low,1995,65,37,2032,0.04212781376439123,0.029507355933231505
low,low,1995,65,38,2033,0.05774269337584381,0.04446133579953493
low,low,1995,65,39,2034,0.05944704148414459,0.04563613371369235
low,low,1995,65,40,2035,0.06122354717552181,0.046839646546382285
low,low,1995,65,41,2036,0.06311168808547118,0.048106480089103565
low,low,1995,65,42,2037,0.04766546671885252,0.032239762212226575
low,low,1995,65,43,2038,0.018501267529621668,0.0028293242596568735
low,low,1995,65,44,2039,0.018735523459213255,0.0023192988823699245
low,low,1995,65,45,2040,0.018869156378976015,0.0016351175615101354
low,low,1995,65,46,2041,0.018933139738289695,8.008803586754265e-4
low,low,1995,65,47,2042,0.019117470092352207,-1.8183696750551093e-5
low,low,1995,65,48,2043,0.01922677191044131,-0.001022250535664626
low,low,1995,65,49,2044,0.01964324009891949,-0.0018679595466146726
low,low,1995,65,50,2045,0.019953907459728804,-0.002983376826127482
low,low,1995,65,51,2046,0.0204603218921644,-0.004107201357108514
low,low,1995,65,52,2047,0.020849329454593946,-0.005593187080471074
low,low,1995,65,53,2048,0.021039537069501568,-0.007579749173496242
low,low,1995,65,54,2049,0.022213144300631926,-0.00900196154302535
low,low,1995,65,55,2050,0.022599004559411995,-0.011702624416818908
low,low,1995,65,56,2051,-0.010798038562264467,-0.04759332942497063
low,low,1995,65,57,2052,-0.026899481193345065,-0.06752889962661945
low,low,1995,65,58,2053,-0.05507972181202547,-0.10002960939148298
low,low,1995,65,59,2054,-0.09759269213168065,-0.14747235233072087
low,low,1995,65,60,2055,-0.15637148895077357,-0.2120115994614824
low,low,1995,65,61,2056,-0.2349916264048647,-0.29751994231375045
low,low,1995,65,62,2057,-0.3545750034781514,-0.42398270649517733
low,low,1995,65,63,2058,-0.5320295295226514,-0.6054096981071877
low,low,1995,65,64,2059,-0.8476182334447555,-0.8916845260437137
low,low,2000,65,21,2021,NA,NA
low,low,2000,65,22,2022,NA,NA
low,low,2000,65,23,2023,NA,NA
low,low,2000,65,24,2024,NA,NA
low,low,2000,65,25,2025,NA,NA
low,low,2000,65,26,2026,NA,NA
low,low,2000,65,27,2027,NA,NA
low,low,2000,65,28,2028,NA,NA
low,low,2000,65,29,2029,NA,NA
low,low,2000,65,30,2030,0.009565585895533468,-5.372712535249846e-4
low,low,2000,65,31,2031,-0.04657187725741818,-0.05639183947732718
low,low,2000,65,32,2032,-0.04921466107121664,-0.0593041742312318
low,low,2000,65,33,2033,-0.050613424059841705,-0.06098898380548301
low,low,2000,65,34,2034,-0.05269254680875868,-0.0633915736683831
low,low,2000,65,35,2035,-0.055299443144189664,-0.06631645627664651
low,low,2000,65,36,2036,-0.05730368307631839,-0.06867242368794324
low,low,2000,65,37,2037,0.04176967876662263,0.02875590211225365
low,low,2000,65,38,2038,0.057324107021711646,0.04363002789436621
low,low,2000,65,39,2039,0.05912848390813341,0.044886699185204604
low,low,2000,65,40,2040,0.060871384785873284,0.046039813313718314
low,low,2000,65,41,2041,0.06278550452089982,0.0473122244582167
low,low,2000,65,42,2042,0.04744072107846864,0.03153331714296015
low,low,2000,65,43,2043,0.018219808617027322,0.002058788223350261
low,low,2000,65,44,2044,0.01838350010798462,0.0014556299181838206
low,low,2000,65,45,2045,0.018545182948486616,7.775425307967598e-4
low,low,2000,65,46,2046,0.018742840713233955,4.444944183079613e-5
low,low,2000,65,47,2047,0.019197719685336123,-5.395158485130835e-4
low,low,2000,65,48,2048,0.01904966509213235,-0.0018318145621006865
low,low,2000,65,49,2049,0.019630172274196722,-0.0025574923741890077
low,low,2000,65,50,2050,0.02002886884280186,-0.003627370555082443
low,low,2000,65,51,2051,0.020181795786431866,-0.005146836333151161
low,low,2000,65,52,2052,0.020885064822621757,-0.0063837209153044805
low,low,2000,65,53,2053,0.02147330787225865,-0.008054594131871595
low,low,2000,65,54,2054,0.021850746308143654,-0.010330315640198262
low,low,2000,65,55,2055,0.022771721541630763,-0.012599027347256597
low,low,2000,65,56,2056,-0.011049777065733402,-0.04898271044470792
low,low,2000,65,57,2057,-0.02629715188958015,-0.06820896924091435
low,low,2000,65,58,2058,-0.05555487707021056,-0.1018696211425908
low,low,2000,65,59,2059,-0.0957589245453695,-0.1472805784238581
low,low,2000,65,60,2060,-0.15948696803852724,-0.21662716261268644
low,low,2000,65,61,2061,-0.23313037463263864,-0.2977130877926165
low,low,2000,65,62,2062,-0.35150975674281015,-0.4232998810472284
low,low,2000,65,63,2063,-0.5405178595627089,-0.6146896371631826
low,low,2000,65,64,2064,-0.8426234434370601,-0.8893084302240424
low,low,2005,65,21,2026,NA,NA
low,low,2005,65,22,2027,NA,NA
low,low,2005,65,23,2028,NA,NA
low,low,2005,65,24,2029,NA,NA
low,low,2005,65,25,2030,NA,NA
low,low,2005,65,26,2031,NA,NA
low,low,2005,65,27,2032,NA,NA
low,low,2005,65,28,2033,NA,NA
low,low,2005,65,29,2034,NA,NA
low,low,2005,65,30,2035,0.009165735806177633,-0.0010647442348606928
low,low,2005,65,31,2036,-0.047246169451757525,-0.05718772475062539
low,low,2005,65,32,2037,-0.049105363018507986,-0.05932522448142097
low,low,2005,65,33,2038,-0.05092072306216944,-0.06143801902430035
low,low,2005,65,34,2039,-0.053410108661211764,-0.064238884506432
low,low,2005,65,35,2040,-0.05509584567302994,-0.0662621591810113
low,low,2005,65,36,2041,-0.05771592943184545,-0.06923071308047679
low,low,2005,65,37,2042,0.041366620550565614,0.02818745145230306
low,low,2005,65,38,2043,0.05728488176299806,0.043412024258496995
low,low,2005,65,39,2044,0.058999077114317844,0.044573075722210254
low,low,2005,65,40,2045,0.06085377382815693,0.045828248979786324
low,low,2005,65,41,2046,0.06268642877826136,0.04701260410529495
low,low,2005,65,42,2047,0.04732501731959293,0.0312113973503243
low,low,2005,65,43,2048,0.01821935555648979,0.001847218450731658
low,low,2005,65,44,2049,0.018409178820216532,0.0012607517469196416
low,low,2005,65,45,2050,0.018655118642386004,6.528060978292505e-4
low,low,2005,65,46,2051,0.018810105196708005,-1.3418603986115052e-4
low,low,2005,65,47,2052,0.019179804250377908,-8.133863938010188e-4
low,low,2005,65,48,2053,0.019200170554160234,-0.001957761988479634
low,low,2005,65,49,2054,0.019555386392395846,-0.002917461457564219
low,low,2005,65,50,2055,0.02040475754593074,-0.0035687137046238604
low,low,2005,65,51,2056,0.020253064321047898,-0.005407667813723593
low,low,2005,65,52,2057,0.021145871301728514,-0.006485632636951344
low,low,2005,65,53,2058,0.021312111962979996,-0.008592406395918739
low,low,2005,65,54,2059,0.022310216856847864,-0.010301643651143277
low,low,2005,65,55,2060,0.022726322015562017,-0.013102347298281303
low,low,2005,65,56,2061,-0.011054732008272006,-0.04947457043546155
low,low,2005,65,57,2062,-0.025860438239644457,-0.06833363851314356
low,low,2005,65,58,2063,-0.05531627437288,-0.10223709492136568
low,low,2005,65,59,2064,-0.09780822542117329,-0.14986901457160384
low,low,2005,65,60,2065,-0.15690259803551443,-0.21494101799728293
low,low,2005,65,61,2066,-0.23543192650489408,-0.30064001307524824
low,low,2005,65,62,2067,-0.35074292023159837,-0.4235177253690938
low,low,2005,65,63,2068,-0.5351607395739391,-0.611074902897546
low,low,2005,65,64,2069,-0.842435766355401,-0.8897042391203935
low,low,2010,65,21,2031,NA,NA
low,low,2010,65,22,2032,NA,NA
low,low,2010,65,23,2033,NA,NA
low,low,2010,65,24,2034,NA,NA
low,low,2010,65,25,2035,NA,NA
low,low,2010,65,26,2036,NA,NA
low,low,2010,65,27,2037,NA,NA
low,low,2010,65,28,2038,NA,NA
low,low,2010,65,29,2039,NA,NA
low,low,2010,65,30,2040,0.009011086857902306,-0.0011763750478549495
low,low,2010,65,31,2041,-0.04692208483288851,-0.0568325520777504
low,low,2010,65,32,2042,-0.04957688981174102,-0.05975041758202504
low,low,2010,65,33,2043,-0.05097892323101927,-0.061459564233504516
low,low,2010,65,34,2044,-0.05299855189526592,-0.06378348709128456
low,low,2010,65,35,2045,-0.05568228050248114,-0.06679864163334348
low,low,2010,65,36,2046,-0.05728880039607431,-0.06877020005503875
low,low,2010,65,37,2047,0.041467846225606175,0.02833938281638404
low,low,2010,65,38,2048,0.05732787433394848,0.04350884130889776
low,low,2010,65,39,2049,0.05901675238107296,0.044646978170361784
low,low,2010,65,40,2050,0.060768928536963696,0.0458037479010347
low,low,2010,65,41,2051,0.06283513138709695,0.04722066298139693
low,low,2010,65,42,2052,0.047335280071832075,0.03128462970027601
low,low,2010,65,43,2053,0.01841512078710661,0.00210425843672013
low,low,2010,65,44,2054,0.018503990005151127,0.0014210914864467572
low,low,2010,65,45,2055,0.01872533426001044,7.919218016410046e-4
low,low,2010,65,46,2056,0.018842312895322344,-2.8021512772924417e-5
low,low,2010,65,47,2057,0.01936585356072751,-5.527605697672744e-4
low,low,2010,65,48,2058,0.019374837551831003,-0.001703709870840897
low,low,2010,65,49,2059,0.019835433815234005,-0.002556163877165951
low,low,2010,65,50,2060,0.020315630261727113,-0.003561629446586778
low,low,2010,65,51,2061,0.020471860144666065,-0.005093773326323658
low,low,2010,65,52,2062,0.021116153645225788,-0.006407800402479014
low,low,2010,65,53,2063,0.021555175756072575,-0.0082399469043144
low,low,2010,65,54,2064,0.022281809619970838,-0.010201879425832283
low,low,2010,65,55,2065,0.022731370211141133,-0.012959040565239666
low,low,2010,65,56,2066,-0.01074094831272121,-0.04902636117228698
low,low,2010,65,57,2067,-0.026732060776484157,-0.06899886756598606
low,low,2010,65,58,2068,-0.05438337187517195,-0.10117253761104872
low,low,2010,65,59,2069,-0.09745770307672119,-0.14933532224418422
low,low,2010,65,60,2070,-0.1565110248877507,-0.21435467199244607
low,low,2010,65,61,2071,-0.2363897654328172,-0.3012859559910023
low,low,2010,65,62,2072,-0.3482162538129966,-0.4209870355099252
low,low,2010,65,63,2073,-0.5452032355075728,-0.6192095930203165
low,low,2010,65,64,2074,-0.8420763200656262,-0.8892959994645676
low,max,1930,65,21,1951,NA,NA
low,max,1930,65,22,1952,NA,NA
low,max,1930,65,23,1953,NA,NA
low,max,1930,65,24,1954,NA,NA
low,max,1930,65,25,1955,NA,NA
low,max,1930,65,26,1956,NA,NA
low,max,1930,65,27,1957,NA,NA
low,max,1930,65,28,1958,NA,NA
low,max,1930,65,29,1959,NA,NA
low,max,1930,65,30,1960,NA,NA
low,max,1930,65,31,1961,NA,NA
low,max,1930,65,32,1962,-0.0703092710024581,-0.0703092710024581
low,max,1930,65,33,1963,NA,NA
low,max,1930,65,34,1964,-0.14445095410580178,-0.14445095410580178
low,max,1930,65,35,1965,NA,NA
low,max,1930,65,36,1966,-0.16270379192299655,-0.16270379192299655
low,max,1930,65,37,1967,NA,NA
low,max,1930,65,38,1968,-0.16407164601160396,-0.16407164601160396
low,max,1930,65,39,1969,-0.13632577402162405,-0.13632577402162405
low,max,1930,65,40,1970,NA,NA
low,max,1930,65,41,1971,-0.18873954853601171,-0.18873954853601171
low,max,1930,65,42,1972,-0.13144791858673144,-0.13144791858673144
low,max,1930,65,43,1973,NA,NA
low,max,1930,65,44,1974,-0.20595523578019892,-0.20595523578019892
low,max,1930,65,45,1975,NA,NA
low,max,1930,65,46,1976,-0.1441625284342043,-0.1441625284342043
low,max,1930,65,47,1977,NA,NA
low,max,1930,65,48,1978,-0.22310893477766713,-0.22310893477766713
low,max,1930,65,49,1979,-0.3067180384477497,-0.3067180384477497
low,max,1930,65,50,1980,NA,NA
low,max,1930,65,51,1981,-0.36219275240267923,-0.36219275240267923
low,max,1930,65,52,1982,-0.26395975903406654,-0.26395975903406654
low,max,1930,65,53,1983,NA,NA
low,max,1930,65,54,1984,NA,NA
low,max,1930,65,55,1985,-0.31535151943922957,-0.31535151943922957
low,max,1930,65,56,1986,-0.3230358066580167,-0.3230358066580167
low,max,1930,65,57,1987,NA,NA
low,max,1930,65,58,1988,NA,NA
low,max,1930,65,59,1989,-0.5475005485012647,-0.5475005485012647
low,max,1930,65,60,1990,NA,NA
low,max,1930,65,61,1991,NA,NA
low,max,1930,65,62,1992,-0.7446539142107118,-0.7446539142107118
low,max,1930,65,63,1993,NA,NA
low,max,1930,65,64,1994,-0.9784441631281608,-0.9784441631281608
low,max,1935,65,21,1956,NA,NA
low,max,1935,65,22,1957,NA,NA
low,max,1935,65,23,1958,NA,NA
low,max,1935,65,24,1959,NA,NA
low,max,1935,65,25,1960,NA,NA
low,max,1935,65,26,1961,NA,NA
low,max,1935,65,27,1962,NA,NA
low,max,1935,65,28,1963,NA,NA
low,max,1935,65,29,1964,NA,NA
low,max,1935,65,30,1965,NA,NA
low,max,1935,65,31,1966,NA,NA
low,max,1935,65,32,1967,-0.22454502266886434,-0.22454502266886434
low,max,1935,65,33,1968,NA,NA
low,max,1935,65,34,1969,-0.14093189853878152,-0.14093189853878152
low,max,1935,65,35,1970,-0.09783264715059703,-0.09783264715059703
low,max,1935,65,36,1971,-0.153073334671739,-0.153073334671739
low,max,1935,65,37,1972,NA,NA
low,max,1935,65,38,1973,NA,NA
low,max,1935,65,39,1974,-0.14716140224422491,-0.14716140224422491
low,max,1935,65,40,1975,NA,NA
low,max,1935,65,41,1976,-0.16047126624463792,-0.16047126624463792
low,max,1935,65,42,1977,-0.2121933186715702,-0.2121933186715702
low,max,1935,65,43,1978,NA,NA
low,max,1935,65,44,1979,-0.23273893479177166,-0.23273893479177166
low,max,1935,65,45,1980,-0.18764388166555368,-0.18764388166555368
low,max,1935,65,46,1981,NA,NA
low,max,1935,65,47,1982,NA,NA
low,max,1935,65,48,1983,NA,NA
low,max,1935,65,49,1984,-0.24396930120371385,-0.24396930120371385
low,max,1935,65,50,1985,NA,NA
low,max,1935,65,51,1986,-0.2945618071946622,-0.2945618071946622
low,max,1935,65,52,1987,NA,NA
low,max,1935,65,53,1988,NA,NA
low,max,1935,65,54,1989,-0.3910257245192271,-0.3910257245192271
low,max,1935,65,55,1990,-0.3678460745840779,-0.3678460745840779
low,max,1935,65,56,1991,-0.41489745612632845,-0.41489745612632845
low,max,1935,65,57,1992,NA,NA
low,max,1935,65,58,1993,-0.4881730189643684,-0.4881730189643684
low,max,1935,65,59,1994,-0.6648352083460232,-0.6648352083460232
low,max,1935,65,60,1995,NA,NA
low,max,1935,65,61,1996,-0.6597308951893222,-0.6597308951893222
low,max,1935,65,62,1997,-0.9514759179329719,-0.9514759179329719
low,max,1935,65,63,1998,NA,NA
low,max,1935,65,64,1999,NA,NA
low,max,1940,65,21,1961,NA,NA
low,max,1940,65,22,1962,NA,NA
low,max,1940,65,23,1963,NA,NA
low,max,1940,65,24,1964,NA,NA
low,max,1940,65,25,1965,NA,NA
low,max,1940,65,26,1966,NA,NA
low,max,1940,65,27,1967,NA,NA
low,max,1940,65,28,1968,NA,NA
low,max,1940,65,29,1969,NA,NA
low,max,1940,65,30,1970,-0.029828710740346875,-0.029828710740346875
low,max,1940,65,31,1971,-0.07296635936100826,-0.07296635936100826
low,max,1940,65,32,1972,-0.1453557427330766,-0.1453557427330766
low,max,1940,65,33,1973,-0.0769149089822817,-0.0769149089822817
low,max,1940,65,34,1974,-0.0909073364150792,-0.0909073364150792
low,max,1940,65,35,1975,-0.08540467519801953,-0.08540467519801953
low,max,1940,65,36,1976,-0.09394772901557724,-0.09394772901557724
low,max,1940,65,37,1977,-0.10859062928799457,-0.10859062928799457
low,max,1940,65,38,1978,-0.11085608798320479,-0.11085608798320479
low,max,1940,65,39,1979,-0.10243688940491158,-0.10243688940491158
low,max,1940,65,40,1980,-0.12761853805451473,-0.12761853805451473
low,max,1940,65,41,1981,-0.09737836397550814,-0.09737836397550814
low,max,1940,65,42,1982,-0.13675771964784933,-0.13675771964784933
low,max,1940,65,43,1983,NA,NA
low,max,1940,65,44,1984,-0.15965134692134642,-0.15965134692134642
low,max,1940,65,45,1985,-0.22439086877622905,-0.22439086877622905
low,max,1940,65,46,1986,-0.15887796091524287,-0.15887796091524287
low,max,1940,65,47,1987,-0.20820020274568718,-0.20820020274568718
low,max,1940,65,48,1988,-0.21430754524944462,-0.21430754524944462
low,max,1940,65,49,1989,-0.24316237459530865,-0.24316237459530865
low,max,1940,65,50,1990,-0.3337844968942063,-0.3337844968942063
low,max,1940,65,51,1991,-0.2355162411295676,-0.2355162411295676
low,max,1940,65,52,1992,-0.2420060150850314,-0.2420060150850314
low,max,1940,65,53,1993,-0.2702969179733017,-0.2702969179733017
low,max,1940,65,54,1994,NA,NA
low,max,1940,65,55,1995,-0.3182861334961543,-0.3182861334961543
low,max,1940,65,56,1996,-0.3642388067018998,-0.3642388067018998
low,max,1940,65,57,1997,-0.5229709414564063,-0.5229709414564063
low,max,1940,65,58,1998,-0.45635007684908646,-0.45635007684908646
low,max,1940,65,59,1999,-0.6431507539091852,-0.6431507539091852
low,max,1940,65,60,2000,-0.6773969025024509,-0.6773969025024509
low,max,1940,65,61,2001,-0.6165659233580568,-0.6165659233580568
low,max,1940,65,62,2002,NA,NA
low,max,1940,65,63,2003,NA,NA
low,max,1940,65,64,2004,-0.9967190263735742,-0.9967190263735742
low,max,1945,65,21,1966,NA,NA
low,max,1945,65,22,1967,NA,NA
low,max,1945,65,23,1968,NA,NA
low,max,1945,65,24,1969,NA,NA
low,max,1945,65,25,1970,NA,NA
low,max,1945,65,26,1971,NA,NA
low,max,1945,65,27,1972,NA,NA
low,max,1945,65,28,1973,NA,NA
low,max,1945,65,29,1974,NA,NA
low,max,1945,65,30,1975,-0.007236501912332383,-0.007236501912332383
