worker_type,spouse_type,birth_yr,claim_age,age,year,earnings,tax,pv_ben_through_t,delta_pv_ben,net_tax
very_low,medium,1995,65,24,2019,7032.9987,872.0918388,1259703.6179982522,0,0.124
very_low,medium,1995,65,25,2020,8177.404199999999,1013.9981208,1259703.6179982522,0,0.124
very_low,medium,1995,65,26,2021,9752.58627,1209.32069748,1259703.6179982522,0,0.124
very_low,medium,1995,65,27,2022,11164.147749999998,1384.3543209999998,1259703.6179982522,0,0.124
very_low,medium,1995,65,28,2023,12458.2766,1544.8262984,1259703.6179982522,0,0.124
very_low,medium,1995,65,29,2024,13755.54312,1705.68734688,1259703.6179982522,0,0.124
very_low,medium,1995,65,30,2025,15029.14816,1863.61437184,1259703.6179982522,0,0.124
very_low,medium,1995,65,31,2026,16257.19896,2015.89267104,1262786.3367093657,3082.718711113557,0.03991660112078025
very_low,medium,1995,65,32,2027,17540.167680000002,2174.98079232,1263216.0616125867,429.7249032212422,0.1126908596923118
very_low,medium,1995,65,33,2028,18831.72984,2335.13450016,1263632.5476190187,416.48600643198006,0.11337243575550576
very_low,medium,1995,65,34,2029,20082.474659999996,2490.2268578399994,1264080.6324894675,448.0848704490345,0.11283863470270938
very_low,medium,1995,65,35,2030,21391.39935,2652.5335194,1264530.8190269517,450.1865374839399,0.11304081376232589
very_low,medium,1995,65,36,2031,22595.42662,2801.83290088,1264995.0245716148,464.2055446631275,0.1128630695764808
very_low,medium,1995,65,37,2032,23962.91688,2971.40169312,1265467.8033852468,472.7788136319723,0.11286616493878004
very_low,medium,1995,65,38,2033,25208.43555,3125.8460082,1265958.1542841531,490.3508989063557,0.11257284102001051
very_low,medium,1995,65,39,2034,26488.885800000004,3284.6218392000005,1266426.265469404,468.1111852508038,0.11319279860660536
very_low,medium,1995,65,40,2035,27795.04101,3446.58508524,1266920.2732217433,494.0077523393557,0.11266350839464714
very_low,medium,1995,65,41,2036,29140.99056,3613.48282944,1267412.8578115888,492.5845898455009,0.11274386650085486
very_low,medium,1995,65,42,2037,30436.2254,3774.0919496,1267901.761804232,488.9039926431142,0.11282205915410576
very_low,medium,1995,65,43,2038,31789.141600000003,3941.8535584,1268401.6639245057,499.9021202735603,0.11256459676989668
very_low,medium,1995,65,44,2039,33205.0671,4117.4283204,1268897.423105846,495.7591813404578,0.11264352907499137
very_low,medium,1995,65,45,2040,34546.998700000004,4283.827838800001,1269414.921574073,517.498468226986,0.11208188918760224
very_low,medium,1995,65,46,2041,35934.14848,4455.834411520001,1269918.09354296,503.1719688870944,0.11233554540090324
very_low,medium,1995,65,47,2042,37373.427,4634.304948,1270427.2025490117,509.1090060516726,0.11211908484582384
very_low,medium,1995,65,48,2043,38862.54614,4818.95572136,1270935.58524413,508.382695118431,0.1120543928653311
very_low,medium,1995,65,49,2044,40105.95225,4973.138079,1271433.4068398564,497.8215957263019,0.11213247101463908
very_low,medium,1995,65,50,2045,41531.47635,5149.9030674000005,1271960.968729945,527.5618900884874,0.1112843627913474
very_low,medium,1995,65,51,2046,43000.88793,5332.11010332,1272469.2627949794,508.2940650344826,0.11161128164973742
very_low,medium,1995,65,52,2047,44358.358400000005,5500.436441600001,1272976.841779045,507.57898406567983,0.11144364422501164
very_low,medium,1995,65,53,2048,45586.025100000006,5652.6671124,1273471.4782402762,494.63646123115905,0.11153373000315406
very_low,medium,1995,65,54,2049,46842.89992,5808.51959008,1273972.8864376135,501.40819733729586,0.11112413348105868
very_low,medium,1995,65,55,2050,47945.8988,5945.291451200001,1274221.8273968913,248.94095927779563,0.117460863767276
very_low,medium,1995,65,56,2051,48695.0724,6038.1889776,1274350.1140660192,128.28666912787594,0.1205260890156773
very_low,medium,1995,65,57,2052,49242.31198,6106.04668552,1274464.7189536374,114.60488761821762,0.12078683107150362
very_low,medium,1995,65,58,2053,49765.57224,6170.93095776,1274553.1960591527,88.47710551531054,0.12143009280521384
very_low,medium,1995,65,59,2054,49846.9008,6181.0156992,1274633.7129471907,80.51688803802244,0.12155538181927092
very_low,medium,1995,65,60,2055,49657.69578,6157.55427672,1274692.5756816196,58.86273442883976,0.12212170946972292
very_low,medium,1995,65,61,2056,48504.92588,6014.61080912,1274720.536791916,27.96111029642634,0.12304363395513858
very_low,medium,1995,65,62,2057,48595.566139999995,6025.850201359999,1274762.516037705,41.97924578865059,0.1224994853207494
very_low,medium,1995,65,63,2058,48636.7518,6030.9572232,1274777.364866751,14.848829046357425,0.12344476531444123
very_low,medium,1995,65,64,2059,48623.02977,6029.25569148,1274793.4783573798,16.113490628777072,0.12336897983181676
very_low,medium,2000,65,21,2021,4179.67983,518.28029892,1352960.3461283445,0,0.124
very_low,medium,2000,65,22,2022,5422.58605,672.4006702,1352960.3461283445,0,0.124
very_low,medium,2000,65,23,2023,7261.7762,900.4602488,1352960.3461283445,0,0.124
very_low,medium,2000,65,24,2024,9031.4172,1119.8957328,1352960.3461283445,0,0.12399999999999996
very_low,medium,2000,65,25,2025,10621.56144,1317.0736185600001,1352960.3461283445,0,0.124
very_low,medium,2000,65,26,2026,12117.63441,1502.58666684,1352960.3461283445,0,0.124
very_low,medium,2000,65,27,2027,13703.256,1699.203744,1352960.3461283445,0,0.124
very_low,medium,2000,65,28,2028,15244.73368,1890.34697632,1352960.3461283445,0,0.124
very_low,medium,2000,65,29,2029,16777.76364,2080.44269136,1352960.3461283445,0,0.124
very_low,medium,2000,65,30,2030,18310.3336,2270.4813664,1352960.3461283445,0,0.124
very_low,medium,2000,65,31,2031,19759.56336,2450.18585664,1356289.518523864,3329.1723955194466,0.043653621405562074
very_low,medium,2000,65,32,2032,21300.37056,2641.24594944,1356738.546751189,449.0282273250632,0.11353487116963232
very_low,medium,2000,65,33,2033,22835.876910000003,2831.6487368400003,1357193.2581216367,454.71137044765055,0.1137097258462765
very_low,medium,2000,65,34,2034,24332.8137,3017.2688988,1357685.331295809,492.0731741723139,0.11312080120358169
very_low,medium,2000,65,35,2035,25878.14163,3208.8895621200004,1358158.45380551,473.12250970094465,0.11374148759296972
very_low,medium,2000,65,36,2036,27264.48738,3380.79643512,1358657.7712467655,499.3174412555527,0.11327187658599867
very_low,medium,2000,65,37,2037,28834.318799999997,3575.4555312,1359166.1667580127,508.39551124721766,0.11320673939877984
very_low,medium,2000,65,38,2038,30247.131,3750.644244,1359672.9983353235,506.8315773108043,0.1132809469609209
very_low,medium,2000,65,39,2039,31729.28634,3934.43150616,1360183.6896858686,510.6913505450357,0.1132302201739788
very_low,medium,2000,65,40,2040,33272.2017,4125.7530108,1360716.5955571216,532.905871252995,0.11278990544157842
very_low,medium,2000,65,41,2041,34877.26176,4324.78045824,1361236.255934209,519.66037708777,0.11308146888296336
very_low,medium,2000,65,42,2042,36415.134000000005,4515.476616000001,1361768.0671868527,531.8112526433542,0.11279506647441856
very_low,medium,2000,65,43,2043,38011.54148,4713.43114352,1362317.2989840878,549.2317972350866,0.11239298497872643
very_low,medium,2000,65,44,2044,39665.2275,4918.48821,1362865.706484029,548.4074999412987,0.1123715863086213
very_low,medium,2000,65,45,2045,41227.21645000001,5112.174839800001,1363403.4891078025,537.7826237734407,0.11251326844576692
very_low,medium,2000,65,46,2046,42843.37552,5312.57856448,1363945.2981461645,541.8090383620001,0.11234041839750691
very_low,medium,2000,65,47,2047,44521.44060000001,5520.658634400001,1364482.9344929075,537.6363467432093,0.11234300807298282
very_low,medium,2000,65,48,2048,46261.373620000006,5736.410328880001,1365037.1662874827,554.2317945749965,0.11189160230431051
very_low,medium,2000,65,49,2049,47716.83462,5916.8874928800005,1365589.919324511,552.7530370282475,0.11174199039575552
very_low,medium,2000,65,50,2050,49393.32216000001,6124.771947840001,1366124.5400666632,534.6207421522122,0.11200819121750016
very_low,medium,2000,65,51,2051,51129.82602,6340.09842648,1366681.3040476865,556.7639810233377,0.11136862507623906
very_low,medium,2000,65,52,2052,52731.924640000005,6538.75865536,1367228.558777579,547.2547298925929,0.11139576788676696
very_low,medium,2000,65,53,2053,54180.26010000001,6718.352252400001,1367777.913570341,549.3547927618492,0.11110685089637408
very_low,medium,2000,65,54,2054,55662.37256,6902.13419744,1368306.8725335323,528.9589631913695,0.11134814746410512
very_low,medium,2000,65,55,2055,56966.62070000001,7063.860966800001,1368566.0166655867,259.1441320544109,0.11765894590722004
very_low,medium,2000,65,56,2056,57849.9116,7173.3890384,1368704.5174792514,138.50081366463564,0.1205058878284206
very_low,medium,2000,65,57,2057,58498.92796,7253.86706704,1368808.5006528476,103.98317359620704,0.12128387933128182
very_low,medium,2000,65,58,2058,59127.0316,7331.7519184,1368918.1351744484,109.63452160079032,0.12103351722616904
very_low,medium,2000,65,59,2059,59236.1784,7345.286121599999,1368985.0402485123,66.90507406392135,0.12210809516835504
very_low,medium,2000,65,60,2060,59027.77188000001,7319.443713120001,1369061.7522957986,76.71204728633165,0.12172080686698908
very_low,medium,2000,65,61,2061,57676.2709,7151.857591599999,1369088.5073724769,26.755076678236943,0.12314821565625038
very_low,medium,2000,65,62,2062,57802.72838,7167.53831912,1369133.908315736,45.40094325924292,0.12248997601505396
very_low,medium,2000,65,63,2063,57867.93336,7175.62373664,1369159.003107368,25.094791631912813,0.12312710981340352
very_low,medium,2000,65,64,2064,57867.06171,7175.5156520400005,1369188.395132039,29.39202467096038,0.1229295688372519
very_low,medium,2005,65,21,2026,5193.27189,643.96571436,1455259.672412128,0,0.124
very_low,medium,2005,65,22,2027,6655.8672000000015,825.3275328000002,1455259.672412128,0,0.124
very_low,medium,2005,65,23,2028,8885.96776,1101.86000224,1455259.672412128,0,0.124
very_low,medium,2005,65,24,2029,11015.7034,1365.9472216,1455259.672412128,0,0.124
very_low,medium,2005,65,25,2030,12940.47615,1604.6190425999998,1455259.672412128,0,0.124
very_low,medium,2005,65,26,2031,14728.19306,1826.29593944,1455259.672412128,0,0.124
very_low,medium,2005,65,27,2032,16640.9145,2063.4733979999996,1455259.672412128,0,0.124
very_low,medium,2005,65,28,2033,18486.18607,2292.28707268,1455259.672412128,0,0.124
very_low,medium,2005,65,29,2034,20328.6798,2520.7562952000003,1455259.672412128,0,0.124
very_low,medium,2005,65,30,2035,22150.83728,2746.70382272,1455259.672412128,0,0.124
very_low,medium,2005,65,31,2036,23842.62864,2956.48595136,1458854.9450948588,3595.272682730807,0.04629415302958472
very_low,medium,2005,65,32,2037,25630.5056,3178.1826944,1459321.5222311243,466.5771362655796,0.11419700980567364
very_low,medium,2005,65,33,2038,27400.3422,3397.6424328,1459824.2343486412,502.71211751690134,0.1136754306469059
very_low,medium,2005,65,34,2039,29146.67001,3614.18708124,1460345.2103090049,520.9759603636339,0.11347870971317232
very_low,medium,2005,65,35,2040,30977.5671,3841.2183204,1460858.9033513167,513.6930423118174,0.11378993927890374
very_low,medium,2005,65,36,2041,32631.37748,4046.29080752,1461397.7179436584,538.8145923416596,0.11335556605217996
very_low,medium,2005,65,37,2042,34498.548,4277.819952,1461936.2240231663,538.5060795079917,0.11346450111764572
very_low,medium,2005,65,38,2043,36167.69805,4484.7945582,1462494.82989073,558.6058675637469,0.11308568163519106
very_low,medium,2005,65,39,2044,37902.3285,4699.888734,1463046.3050124624,551.4751217323355,0.11323488413365349
very_low,medium,2005,65,40,2045,39705.916950000006,4923.533701800001,1463606.2486284864,559.9436160239857,0.1130756797292928
very_low,medium,2005,65,41,2046,41583.27624000001,5156.32625376,1464172.713264454,566.4646359675098,0.11295142833472788
very_low,medium,2005,65,42,2047,43379.86520000001,5379.1032848,1464753.7578682129,581.0446037589572,0.11262582269921834
very_low,medium,2005,65,43,2048,45248.35084000001,5610.795504160001,1465318.3661143994,564.6082461865153,0.1129059565395167
very_low,medium,2005,65,44,2049,47192.47380000001,5851.866751200001,1465903.5567471588,585.1906327593606,0.11245705290196528
very_low,medium,2005,65,45,2050,49031.46632000001,6079.901823680001,1466498.5308279237,594.9740807649214,0.11217334494548128
very_low,medium,2005,65,46,2051,50942.53728,6316.874622720001,1467095.333790791,596.8029628673103,0.11204537809737512
very_low,medium,2005,65,47,2052,52925.792010000005,6562.798209240001,1467660.46154046,565.1277496688999,0.1125919505387771
very_low,medium,2005,65,48,2053,54982.93062000001,6817.883396880001,1468253.4984256723,593.0368852124084,0.11193485261315664
very_low,medium,2005,65,49,2054,56700.84966000001,7030.905357840001,1468847.685495572,594.1870698996354,0.1117267629784067
very_low,medium,2005,65,50,2055,58686.36774000001,7277.109599760001,1469447.0216951675,599.3361995955929,0.11147708444464162
very_low,medium,2005,65,51,2056,60742.40718,7532.058490320001,1470027.070206069,580.0485109013971,0.11173998018173116
very_low,medium,2005,65,52,2057,62644.52128,7767.92063872,1470611.6799006069,584.6096945379395,0.11145564156855065
very_low,medium,2005,65,53,2058,64372.1715,7982.149266,1471193.2326799757,581.5527793685906,0.11128538559029756
very_low,medium,2005,65,54,2059,66147.06588000001,8202.23616912,1471786.9377822718,593.7051022963133,0.1107742869359119
very_low,medium,2005,65,55,2060,67715.8422,8396.7644328,1472032.09154439,245.1537621181924,0.1184146054166632
very_low,medium,2005,65,56,2061,68788.213,8529.738412,1472200.6156248092,168.52408041921444,0.1200426888222183
very_low,medium,2005,65,57,2062,69582.43132,8628.221483680001,1472319.4022260197,118.7866012104787,0.1211128669291506
very_low,medium,2005,65,58,2063,70349.25232,8723.30728768,1472424.2638003863,104.86157436668871,0.12136061639740818
very_low,medium,2005,65,59,2064,70497.9432,8741.7449568,1472507.54891871,83.2851183237508,0.12180980255090385
very_low,medium,2005,65,60,2065,70264.58208000001,8712.80817792,1472575.6905602952,68.14164158515632,0.12211758612975364
very_low,medium,2005,65,61,2066,68666.45532,8514.640459679998,1472629.691433552,54.00087325670757,0.12240176062670896
very_low,medium,2005,65,62,2067,68826.00770999999,8534.424956039999,1472659.1561269653,29.46469341334887,0.12308907693038768
very_low,medium,2005,65,63,2068,68908.5786,8544.6637464,1472693.3815637026,34.22543673729524,0.12289349153185648
very_low,medium,2005,65,64,2069,68910.50544000001,8544.90267456,1472721.7531293333,28.37156563065946,0.12303966317330288
very_low,medium,2010,65,21,2031,6312.082740000001,782.69825976,1565833.248021312,0,0.124
very_low,medium,2010,65,22,2032,8082.729900000001,1002.2585076,1565833.248021312,0,0.124
very_low,medium,2010,65,23,2033,10775.37049,1336.1459407599998,1565833.248021312,0,0.124
very_low,medium,2010,65,24,2034,13347.113,1655.0420120000001,1565833.248021312,0,0.124
very_low,medium,2010,65,25,2035,15654.67827,1941.18010548,1565833.248021312,0,0.124
very_low,medium,2010,65,26,2036,17771.588939999998,2203.6770285599996,1565833.248021312,0,0.124
very_low,medium,2010,65,27,2037,20023.832499999997,2482.9552299999996,1565833.248021312,0,0.124
very_low,medium,2010,65,28,2038,22181.2294,2750.4724456,1565833.248021312,0,0.124
very_low,medium,2010,65,29,2039,24350.38254,3019.44743496,1565833.248021312,0,0.124
very_low,medium,2010,65,30,2040,26515.7776,3287.9564223999996,1565833.248021312,0,0.124
very_low,medium,2010,65,31,2041,28535.94144,3538.45673856,1569706.6475527778,3873.3995314657222,0.04702488310374355
very_low,medium,2010,65,32,2042,30665.376,3802.506624,1570223.4349523694,516.7873995916452,0.1139939983524298
very_low,medium,2010,65,33,2043,32763.679409999997,4062.69624684,1570768.1961583393,544.761205969844,0.11366388971383058
very_low,medium,2010,65,34,2044,34817.255249999995,4317.339650999999,1571319.947211053,551.7510527137201,0.11368571920161472
very_low,medium,2010,65,35,2045,36967.57785,4583.9796534,1571880.4307279212,560.4835168682039,0.11366813216571944
very_low,medium,2010,65,36,2046,38905.56527,4824.29009348,1572445.1663141602,564.735586239025,0.11364340244545906
very_low,medium,2010,65,37,2047,41096.7144,5095.992585600001,1573031.5860282136,586.4197140533943,0.11334062315894584
very_low,medium,2010,65,38,2048,43053.46815,5338.6300506,1573624.9520251742,593.3659969605505,0.11322067535767968
very_low,medium,2010,65,39,2049,45095.03052,5591.78378448,1574225.6898611763,600.7378360023722,0.11309112361823112
very_low,medium,2010,65,40,2050,47222.18712,5855.55120288,1574833.0472394316,607.3573782551102,0.11297271458419372
