worker_type,spouse_type,birth_yr,claim_age,age,year,earnings,tax,pv_ben_through_t_sched,delta_pv_ben_sched,net_tax_sched,pv_ben_through_t_pb,delta_pv_ben_pb,net_tax_pb
low,low,1980,65,61,2041,51919.56012,6438.02545488,799899.9344570339,1602.0503795999102,0.08624229315686509,600186.936023399,1202.0286273518577,0.09567015150925418
low,low,1980,65,62,2042,51884.721,6433.705403999999,801135.5642088372,1235.6297518033534,0.09348903118752833,601114.1607252976,927.2247018986382,0.10110436810015802
low,low,1980,65,63,2043,51911.28425999999,6436.999248239999,802062.2323813507,926.668172513484,0.10005492055923879,601809.2686470377,695.1079217400402,0.1060384309079899
low,low,1980,65,64,2044,52005.5205,6448.684542,802778.1745842383,715.9422028876143,0.104665675355611,602346.3734320402,537.1047850025352,0.1094952561262492
low,low,1985,65,21,2006,4831.42625,599.096855,432781.6641626946,0,0.12399999999999999,319023.8917324722,0,0.12399999999999999
low,low,1985,65,22,2007,6222.443920000001,771.58304608,432781.6641626946,0,0.12399999999999999,319023.8917324722,0,0.12399999999999999
low,low,1985,65,23,2008,8101.65412,1004.60511088,432781.6641626946,0,0.124,319023.8917324722,0,0.124
low,low,1985,65,24,2009,9567.22835,1186.3363153999999,432781.6641626946,0,0.124,319023.8917324722,0,0.124
low,low,1985,65,25,2010,11001.89112,1364.23449888,432781.6641626946,0,0.12399999999999999,319023.8917324722,0,0.12399999999999999
low,low,1985,65,26,2011,12464.086899999998,1545.5467755999998,432781.6641626946,0,0.12400000000000001,319023.8917324722,0,0.12400000000000001
low,low,1985,65,27,2012,13961.32605,1731.2044302,432781.6641626946,0,0.12400000000000001,319023.8917324722,0,0.12400000000000001
low,low,1985,65,28,2013,15127.309920000002,1875.7864300800002,432781.6641626946,0,0.12399999999999999,319023.8917324722,0,0.12399999999999999
low,low,1985,65,29,2014,16547.42112,2051.88021888,432781.6641626946,0,0.12400000000000001,319023.8917324722,0,0.12400000000000001
low,low,1985,65,30,2015,17988.887619999998,2230.62206488,540392.7037755175,107611.03961282293,-2.3952519507066796,398349.51721629826,79325.62548382604,-1.7330700316637695
low,low,1985,65,31,2016,18970.4385,2352.3343739999996,556232.5492437775,15839.845468259999,-0.2339648914214071,410025.73620218085,11676.218985882588,-0.13987103774902981
low,low,1985,65,32,2017,20330.043560000002,2520.92540144,572788.1206258221,16555.57138204458,-0.23314811483623213,422229.57233513345,12203.836132952594,-0.13926950414900366
low,low,1985,65,33,2018,21692.6528,2689.8889471999996,589649.563473372,16861.442847549915,-0.22678413364043287,434659.168677928,12429.596342794539,-0.13458434678625555
low,low,1985,65,34,2019,23100.69573,2864.48627052,607094.5067750905,17444.94330171845,-0.2242998360295142,447518.3785489722,12859.209871044208,-0.13274263378732845
low,low,1985,65,35,2020,24309.6982,3014.4025767999997,624861.5165758335,17767.00980074308,-0.21645907595896302,460615.1668045116,13096.788255539432,-0.12696628400152438
low,low,1985,65,36,2021,26955.90615,3342.5323626,642934.0269777438,18072.510401910287,-0.19268875607384242,473937.3371416643,13322.170337152667,-0.10944745463976983
low,low,1985,65,37,2022,28899.19389,3583.50004236,661393.3481226184,18459.321144874557,-0.18676730234322772,487544.7221551935,13607.385013529216,-0.1050837403722344
low,low,1985,65,38,2023,30646.028000000002,3800.107472,680182.6336576517,18789.285535033327,-0.18652181983578753,501395.3304507091,13850.608295515587,-0.10490258843195163
low,low,1985,65,39,2024,32304.684600000004,4005.7808904000003,699071.9995414482,18889.365883796476,-0.18488173815443845,515319.40300052636,13924.072549817269,-0.10368851838829689
low,low,1985,65,40,2025,33960.0944,4211.0517056,718322.0507611976,19250.05121974938,-0.1880118428224553,529509.336860371,14189.933859844692,-0.10599561728940377
low,low,1985,65,41,2026,35750.78475,4433.097309,737644.6091809222,19322.558419724577,-0.18569761242074312,543753.1295795381,14243.792719167075,-0.10429630016483529
low,low,1985,65,42,2027,37507.76928,4650.9633907200005,750927.5878223391,13282.978641416994,-0.08724370472409966,553544.7013869954,9791.57180745725,-0.031718680238626486
low,low,1985,65,43,2028,39375.43512,4882.55395488,757939.7239457525,7012.1361234133365,0.013417796719370002,558713.4983544316,5168.79696743621,0.04248746987942025
low,low,1985,65,44,2029,41181.78348,5106.541151519999,764961.0107168076,7021.286771055078,0.013789605613529484,563889.399968561,5175.901614129427,0.042755895208499706
low,low,1985,65,45,2030,42958.859599999996,5326.898590399999,772033.7360821506,7072.725365343038,0.013211220907301462,569102.8186010832,5213.418632522225,0.042335824542757514
low,low,1985,65,46,2031,44824.9354,5558.2919896,779132.563180791,7098.82709864038,0.013062242943892787,574335.7332378015,5232.914636718226,0.04222200983388072
low,low,1985,65,47,2032,46784.74248,5801.30806752,786267.6380625368,7135.074881745852,0.01278650822158485,579595.3993913219,5259.666153520462,0.042018262146307224
low,low,1985,65,48,2033,48637.45212,6031.04406288,793383.657573156,7116.0195106191095,0.012934230988136746,584840.865705164,5245.466313842102,0.0421295457237989
low,low,1985,65,49,2034,50513.6892,6263.6974608,800525.9140367716,7142.256463615689,0.012264546359219163,590105.7273912403,5264.86168607627,0.04163503427152317
low,low,1985,65,50,2035,52395.24972,6497.01096528,807644.3812941377,7118.46725736605,0.012019209424127984,595353.2096241539,5247.482232913608,0.04145172271931809
low,low,1985,65,51,2036,54197.827139999994,6720.530565359999,814755.4260411939,7111.044747056207,0.011098168595095645,600595.017452944,5241.807828790043,0.040775983727573156
low,low,1985,65,52,2037,55952.3091,6938.0863284,821817.6358879022,7062.2098467083415,0.010501964378293998,605800.8478205613,5205.830367617309,0.04033617050054369
low,low,1985,65,53,2038,57647.4732,7148.2866768,828837.5922502619,7019.956362359691,0.009570982782290682,610975.6440538741,5174.796233312809,0.039648072906133536
low,low,1985,65,54,2039,59277.19386,7350.37203864,835848.9925316827,7011.4002814207925,0.007739860045587953,616143.937112458,5168.293058583979,0.03830150181147127
low,low,1985,65,55,2040,60807.8169,7540.1692956,842770.7115336835,6921.719002000755,0.006969259457588296,621246.5463325555,5102.6092200974235,0.037726324984598936
low,low,1985,65,56,2041,61827.873120000004,7666.656266880001,847737.9539230713,4967.2423893878,0.03751851699622912,624908.2247887832,3661.6784562277608,0.06024885633645039
low,low,1985,65,57,2042,62562.843,7757.792532,852131.2210591532,4393.267136081937,0.04485747541560905,628146.4159488159,3238.191160032642,0.06566559520430194
low,low,1985,65,58,2043,63258.01306,7843.99361944,855727.4575379229,3596.236478769686,0.05691612500039518,630797.5364013314,2651.120452515548,0.07454623518354042
low,low,1985,65,59,2044,63611.27225,7887.797759,858606.6980591265,2879.24052120361,0.06807886320505024,632920.0170250908,2122.4806237593293,0.08277679254935635
low,low,1985,65,60,2045,63286.0592,7847.471340800001,860809.8953937254,2203.1973345988663,0.07896769746685091,634543.7641460358,1623.747120945016,0.09081138342016065
low,low,1985,65,61,2046,61902.37713,7675.89476412,862487.0142335466,1677.1188398211962,0.08730710302455372,635780.2219431992,1236.457797163399,0.09694811942447631
low,low,1985,65,62,2047,61808.15380000001,7664.211071200001,863803.1990698157,1316.1848362691235,0.09380442640146995,636750.2310986095,970.0091554103419,0.10174629973213584
low,low,1985,65,63,2048,61794.38958,7662.50430792,864813.5881050847,1010.389035269036,0.09972504508190475,637495.4412653891,745.2101667795796,0.1060960614460115
low,low,1985,65,64,2049,61874.576759999996,7672.447518239999,865563.3283253892,749.7402203044621,0.10516506594882796,638047.7834649445,552.3421995553654,0.11012408855686051
low,low,1990,65,21,2011,5372.45125,666.183955,465034.30129799375,0,0.124,336382.4189064349,0,0.124
low,low,1990,65,22,2012,6825.537179999999,846.36661032,465034.30129799375,0,0.12400000000000001,336382.4189064349,0,0.12400000000000001
low,low,1990,65,23,2013,8798.079360000002,1090.9618406400002,465034.30129799375,0,0.124,336382.4189064349,0,0.124
low,low,1990,65,24,2014,10923.157199999998,1354.4714927999996,465034.30129799375,0,0.12399999999999999,336382.4189064349,0,0.12399999999999999
low,low,1990,65,25,2015,12698.03832,1574.55675168,465034.30129799375,0,0.124,336382.4189064349,0,0.124
low,low,1990,65,26,2016,14106.2235,1749.1717139999998,465034.30129799375,0,0.124,336382.4189064349,0,0.124
low,low,1990,65,27,2017,15851.39535,1965.5730233999998,465034.30129799375,0,0.12399999999999999,336382.4189064349,0,0.12399999999999999
low,low,1990,65,28,2018,17573.1346,2179.0686904,465034.30129799375,0,0.12399999999999999,336382.4189064349,0,0.12399999999999999
low,low,1990,65,29,2019,19259.596439999998,2388.1899585599995,465034.30129799375,0,0.124,336382.4189064349,0,0.124
low,low,1990,65,30,2020,20805.0964,2579.8319536,580644.0087462813,115609.70744828752,-2.1531222558132934,420008.9675253438,83626.54861890891,-1.5231616375480297
low,low,1990,65,31,2021,23624.2773,2929.4103852000003,597746.4877600058,17102.479013724485,-0.17681553983842113,432379.83491769014,12370.867392346321,-0.09359121294122638
low,low,1990,65,32,2022,25773.23252,3195.88083248,615393.5883265357,17647.1005665299,-0.16904979824536115,445145.0803073986,12765.245389708434,-0.08798114511239387
low,low,1990,65,33,2023,27714.6688,3436.6189312,633690.8638907804,18297.275564244715,-0.17014699976885808,458380.3218090161,13235.241501617536,-0.08876974078724141
low,low,1990,65,34,2024,29664.73188,3678.42675312,652402.7892062395,18711.925315459142,-0.16912309911827733,471915.66691431304,13535.345105296932,-0.08803175183807586
low,low,1990,65,35,2025,31575.66224,3915.3821177600003,671482.8940510887,19080.104844849207,-0.1685957433360618,485717.1985680563,13801.531653743237,-0.087648177315616
low,low,1990,65,36,2026,33492.840449999996,4153.1122158,690892.9565186724,19410.062467583688,-0.1681227610164052,499757.4328902615,14040.234322205244,-0.08730648200487089
low,low,1990,65,37,2027,35471.856960000005,4398.510263040001,710819.7778033827,19926.821284710313,-0.17077814061862856,514171.6998232084,14414.266932946863,-0.08923073781641677
low,low,1990,65,38,2028,37500.4144,4650.0513856,730930.3057358575,20110.52793247474,-0.16894042547013552,528718.5766497499,14546.876826541498,-0.0878973853464786
low,low,1990,65,39,2029,39402.3237,4885.8881388,751244.5017772297,20314.196041372255,-0.1691706147215259,543412.698370356,14694.121720606112,-0.08806277072690961
low,low,1990,65,40,2030,41374.311499999996,5130.414626,771881.1773316242,20636.67555439449,-0.17125843870158464,558340.1496529444,14927.451282588416,-0.08957393286887598
low,low,1990,65,41,2031,43452.743500000004,5388.1401940000005,792600.6571668845,20719.47983526031,-0.16983649706561052,573327.3544299762,14987.204777031788,-0.08854335473198802
low,low,1990,65,42,2032,45548.56026,5648.02147224,806947.664740852,14347.00757396745,-0.0780605333220256,583705.4773158104,10378.122885834193,-0.022163514194986935
low,low,1990,65,43,2033,47747.74263,5920.72008612,814469.3821546332,7521.717413781211,0.018801458213526467,589146.51135787135,5441.034042060957,0.04790184108929035
low,low,1990,65,44,2034,49897.668600000005,6187.310906400001,822022.0646359463,7552.682481313124,0.018775407333568982,594609.67812901875,5463.1667711474,0.047886711829196335
low,low,1990,65,45,2035,51969.27208,6444.18973792,829588.7328205326,7566.668184586335,0.018430456241085177,600082.8199919482,5473.141862929449,0.047639166499427135
low,low,1990,65,46,2036,54087.444599999995,6706.8431304,837221.6498692008,7632.91704866814,0.017174442778356707,605604.0587866898,5521.23879474157,0.04672817757073127
low,low,1990,65,47,2037,56295.574799999995,6980.651275199999,844879.4257400732,7657.775870872429,0.01639665521996989,611143.2533164407,5539.1945297509665,0.046165930573188046
low,low,1990,65,48,2038,58359.170399999995,7236.537129599999,852532.4352292808,7653.009489207645,0.015598120880977642,616679.2715643573,5536.018247916596,0.045584471865918234
low,low,1990,65,49,2039,60507.011159999995,7502.8693838399995,860222.009525063,7689.574295782135,0.014114105101336424,622241.7432627075,5562.471698350157,0.04451092077269216
low,low,1990,65,50,2040,62720.0124,7777.2815376,867856.4037343898,7634.394209326827,0.013910605471115021,627763.8577338371,5522.114471129607,0.044370074955893964
low,low,1990,65,51,2041,64866.422439999995,8043.436382559999,875521.2152582542,7664.811523864395,0.012106398346369876,633308.1331198703,5544.2753860332305,0.043062727169310075
low,low,1990,65,52,2042,66943.611,8301.007764,883101.2206329176,7580.005374663393,0.011738515863752873,638791.2548217447,5483.121701874421,0.04279380692663134
low,low,1990,65,53,2043,68931.37745999999,8547.490805039999,890713.0525953071,7611.831962389522,0.009372368843070657,644297.12312738,5505.868305635289,0.0410863670591507
low,low,1990,65,54,2044,70809.77649999999,8780.412285999999,898185.5284484169,7472.475853109732,0.009307489029941945,649702.3418077355,5405.218680355465,0.04103712196885326
low,low,1990,65,55,2045,72565.98615,8998.182282599999,905610.0369585934,7424.508510176558,0.007575319821929838,655073.0260858403,5370.6842781048035,0.03978160378445415
low,low,1990,65,56,2046,73715.80788000001,9140.76017712,910940.754461268,5330.7175026745535,0.03784466686414358,658928.8187033731,3855.792617532774,0.06168247945991503
low,low,1990,65,57,2047,74528.5654,9241.542109600001,915673.1274547812,4732.372993513243,0.04479364737288449,662352.018611411,3423.199908037903,0.06670545043663817
low,low,1990,65,58,2048,75301.35998000001,9337.368637520001,919556.6837729237,3883.5563181424513,0.05664384642807264,665161.3472554571,2809.3286440460943,0.07527518282704036
low,low,1990,65,59,2049,75682.74502,9384.66038248,922621.1996461739,3064.5158732502023,0.06863157470930735,667377.9072917905,2216.5600363333942,0.08395209558373189
low,low,1990,65,60,2050,75266.01472,9332.98582528,924984.9524819839,2363.752835810068,0.0790378576796442,669087.9985261125,1710.0912343220552,0.09147148674195843
low,low,1990,65,61,2051,73604.47482,9126.95487768,926822.8230960788,1837.8706140948925,0.08657160092901851,670417.3296878235,1329.3311617110157,0.0969280522598081
low,low,1990,65,62,2052,73475.73323,9110.99092052,928224.8886909428,1402.0655948639615,0.09405242775714666,671431.3739720583,1014.0442842347547,0.10234041105436342
low,low,1990,65,63,2053,73444.35258,9107.099719920001,929311.0606331299,1086.171942187124,0.09969900408575355,672216.9302868105,785.5563147522043,0.10642469718305884
low,low,1990,65,64,2054,73524.17868,9116.99815632,930068.6025959875,757.541962857591,0.1062741490171583,672764.8378128698,547.907526059309,0.11117942023611631
low,low,1995,65,21,2016,6080.26875,753.953325,515738.11917010276,0,0.12399999999999999,366659.31899725046,0,0.12399999999999999
low,low,1995,65,22,2017,7749.57106,960.9468114399999,515738.11917010276,0,0.124,366659.31899725046,0,0.124
low,low,1995,65,23,2018,10220.5768,1267.3515232,515738.11917010276,0,0.12399999999999999,366659.31899725046,0,0.12399999999999999
low,low,1995,65,24,2019,12713.49765,1576.4737086,515738.11917010276,0,0.12399999999999999,366659.31899725046,0,0.12399999999999999
low,low,1995,65,25,2020,14685.9504,1821.0578496,515738.11917010276,0,0.12400000000000001,366659.31899725046,0,0.12400000000000001
low,low,1995,65,26,2021,17566.7703,2178.2795172,515738.11917010276,0,0.12400000000000001,366659.31899725046,0,0.12400000000000001
low,low,1995,65,27,2022,20095.465949999998,2491.8377778,515738.11917010276,0,0.124,366659.31899725046,0,0.124
low,low,1995,65,28,2023,22451.5466,2783.9917784000004,515738.11917010276,0,0.124,366659.31899725046,0,0.124
low,low,1995,65,29,2024,24732.18864,3066.79139136,515738.11917010276,0,0.124,366659.31899725046,0,0.124
low,low,1995,65,30,2025,27023.56448,3350.92199552,644025.7634707702,128287.64430066745,-1.8981508434651828,457864.3953744633,91205.07637721283,-1.3136319958938383
low,low,1995,65,31,2026,29353.2759,3639.8062116,662899.5870101781,18873.823539407924,-0.16111849812947612,471282.5898908031,13418.194516339805,-0.07870272529145375
low,low,1995,65,32,2027,31634.945280000004,3922.7332147200004,682531.5090553524,19631.922045174288,-0.1624630053300583,485239.79576199997,13957.205871196871,-0.07965928158604274
