year,age,male,female,all
1908,46,0.006849,0.004031,0.00544
1908,47,0.007472,0.004278,0.005875
1908,48,0.008251,0.004682,0.0064665
1908,49,0.009259,0.0052,0.0072295
1908,50,0.010235,0.005576,0.0079055
1908,51,0.011177,0.005875,0.008526
1908,52,0.012488,0.006401,0.0094445
1908,53,0.013026,0.006719,0.0098725
1908,54,0.014202,0.007162,0.010682
1908,55,0.015508,0.007682,0.011595
1908,56,0.016303,0.007981,0.012142
1908,57,0.017805,0.008628,0.0132165
1908,58,0.020047,0.009499,0.014773
1908,59,0.021719,0.010299,0.016009
1908,60,0.024061,0.011555,0.017808
1908,61,0.025642,0.012092,0.018867
1908,62,0.02756,0.013126,0.020343
1908,63,0.029111,0.013851,0.021481
1908,64,0.031457,0.014588,0.0230225
1908,65,0.033184,0.015485,0.0243345
1908,66,0.034574,0.016197,0.0253855
1908,67,0.036349,0.017078,0.0267135
1908,68,0.038823,0.018543,0.028683
1908,69,0.040755,0.019915,0.030335
1908,70,0.043687,0.021719,0.032703
1908,71,0.046046,0.023256,0.034651
1908,72,0.050269,0.026087,0.038178
1908,73,0.053171,0.027912,0.0405415
1908,74,0.055959,0.030108,0.0430335
1908,75,0.062065,0.033489,0.047777
1908,76,0.066033,0.036797,0.051415
1908,77,0.071366,0.040236,0.055801
1908,78,0.07639,0.043907,0.0601485
1908,79,0.081726,0.047994,0.06486
1908,80,0.088483,0.053044,0.0707635
1908,81,0.092958,0.057122,0.07504
1908,82,0.099398,0.061723,0.0805605
1908,83,0.10694,0.067054,0.086997
1908,84,0.114076,0.073818,0.093947
1908,85,0.127362,0.084397,0.1058795
1908,86,0.13707,0.092773,0.1149215
1908,87,0.149233,0.104027,0.12663
1908,88,0.160697,0.115138,0.1379175
1908,89,0.175779,0.127295,0.151537
1908,90,0.190094,0.142509,0.1663015
1908,91,0.209594,0.162885,0.1862395
1908,92,0.227449,0.180627,0.204038
1908,93,0.24446,0.196879,0.2206695
1908,94,0.268328,0.217748,0.243038
1908,95,0.279891,0.234779,0.257335
1908,96,0.297925,0.243615,0.27077
1908,97,0.326256,0.267309,0.2967825
1908,98,0.340263,0.290844,0.3155535
1908,99,0.359636,0.305508,0.332572
1908,100,0.392121,0.335799,0.36396
1908,101,0.395732,0.33751,0.366621
1908,102,0.423683,0.377825,0.400754
1908,103,0.4547,0.399817,0.4272585
1908,104,0.450791,0.411456,0.4311235
1908,105,0.496672,0.434558,0.465615
1908,106,0.48116,0.45636,0.46876
1908,107,0.573465,0.5003,0.5368825
1908,108,0.582004,0.527158,0.554581
1908,109,0.613502,0.558566,0.586034
1908,110,0.627719,0.617737,0.622728
1908,111,0.633359,0.603857,0.618608
1908,112,0.781065,0.745626,0.7633455
1908,113,0.746427,0.740199,0.743313
1908,114,0.788125,0.788125,0.788125
1908,115,0.757853,0.757853,0.757853
1908,116,0.807995,0.805863,0.806929
1908,117,0.861414,0.861414,0.861414
1908,118,0.899722,0.899722,0.899722
1908,119,0.939506,0.939506,0.939506
1909,0,0.114568,0.093674,0.104121
1909,1,0.027288,0.025541,0.0264145
1909,2,0.01182,0.010702,0.011261
1909,3,0.007674,0.007171,0.0074225
1909,4,0.006663,0.006247,0.006455
1909,5,0.00454,0.004178,0.004359
1909,6,0.003205,0.002841,0.003023
1909,7,0.002691,0.002303,0.002497
1909,8,0.002327,0.001972,0.0021495
1909,9,0.003112,0.003059,0.0030855
1909,10,0.002193,0.001961,0.002077
1909,11,0.002203,0.001913,0.002058
1909,12,0.002167,0.001845,0.002006
1909,13,0.002106,0.001847,0.0019765
1909,14,0.002396,0.002155,0.0022755
1909,15,0.002601,0.002357,0.002479
1909,16,0.002907,0.002741,0.002824
1909,17,0.003152,0.003029,0.0030905
1909,18,0.003251,0.003141,0.003196
1909,19,0.003756,0.003591,0.0036735
1909,20,0.003965,0.003761,0.003863
1909,21,0.003998,0.003639,0.0038185
1909,22,0.00397,0.003704,0.003837
1909,23,0.003661,0.003466,0.0035635
1909,24,0.003652,0.003353,0.0035025
1909,25,0.00378,0.003414,0.003597
1909,26,0.003898,0.003483,0.0036905
1909,27,0.004055,0.003666,0.0038605
1909,28,0.003956,0.003399,0.0036775
1909,29,0.003514,0.003032,0.003273
1909,30,0.003456,0.002926,0.003191
1909,31,0.003546,0.002892,0.003219
1909,32,0.003605,0.002856,0.0032305
1909,33,0.003716,0.002776,0.003246
1909,34,0.003781,0.002946,0.0033635
1909,35,0.003947,0.002964,0.0034555
1909,36,0.004351,0.00306,0.0037055
1909,37,0.003989,0.00298,0.0034845
1909,38,0.004132,0.002976,0.003554
1909,39,0.004345,0.003042,0.0036935
1909,40,0.004493,0.003051,0.003772
1909,41,0.004794,0.003233,0.0040135
1909,42,0.005335,0.003452,0.0043935
1909,43,0.005678,0.003572,0.004625
1909,44,0.006091,0.003711,0.004901
1909,45,0.006228,0.003748,0.004988
1909,46,0.006775,0.003938,0.0053565
1909,47,0.007497,0.004324,0.0059105
1909,48,0.008323,0.004762,0.0065425
1909,49,0.009148,0.005093,0.0071205
1909,50,0.010124,0.00539,0.007757
1909,51,0.011421,0.005922,0.0086715
1909,52,0.01207,0.006334,0.009202
1909,53,0.01325,0.006777,0.0100135
1909,54,0.014403,0.007256,0.0108295
1909,55,0.015129,0.007544,0.0113365
1909,56,0.016345,0.007982,0.0121635
1909,57,0.018254,0.008713,0.0134835
1909,58,0.019775,0.009484,0.0146295
1909,59,0.02207,0.010615,0.0163425
1909,60,0.023559,0.011126,0.0173425
1909,61,0.025153,0.012008,0.0185805
1909,62,0.026691,0.012855,0.019773
1909,63,0.029065,0.013465,0.021265
1909,64,0.030594,0.014342,0.022468
1909,65,0.032059,0.015026,0.0235425
1909,66,0.033685,0.015687,0.024686
1909,67,0.035831,0.016951,0.026391
1909,68,0.037684,0.018291,0.0279875
1909,69,0.040458,0.019884,0.030171
1909,70,0.04253,0.021255,0.0318925
1909,71,0.046482,0.023851,0.0351665
1909,72,0.049197,0.025587,0.037392
1909,73,0.051794,0.02758,0.039687
1909,74,0.057389,0.030704,0.0440465
1909,75,0.061073,0.033503,0.047288
1909,76,0.06591,0.036703,0.0513065
1909,77,0.070652,0.040022,0.055337
1909,78,0.075589,0.043705,0.059647
1909,79,0.081617,0.047949,0.064783
1909,80,0.085601,0.051665,0.068633
1909,81,0.091779,0.055922,0.0738505
1909,82,0.098246,0.060804,0.079525
1909,83,0.105025,0.066793,0.085909
1909,84,0.117093,0.076146,0.0966195
1909,85,0.126169,0.083951,0.10506
1909,86,0.137254,0.09379,0.115522
1909,87,0.148026,0.104095,0.1260605
1909,88,0.161705,0.114989,0.138347
1909,89,0.175096,0.128791,0.1519435
1909,90,0.192998,0.147355,0.1701765
1909,91,0.208984,0.163593,0.1862885
1909,92,0.224834,0.178916,0.201875
1909,93,0.249276,0.199194,0.224235
1909,94,0.261714,0.216277,0.2389955
1909,95,0.27793,0.225649,0.2517895
1909,96,0.306327,0.249028,0.2776775
1909,97,0.321348,0.270058,0.295703
1909,98,0.338704,0.287725,0.3132145
1909,99,0.368736,0.314864,0.3418
1909,100,0.373043,0.316535,0.344789
1909,101,0.400739,0.353308,0.3770235
1909,102,0.43122,0.376163,0.4036915
1909,103,0.429325,0.388166,0.4087455
1909,104,0.473021,0.409961,0.441491
1909,105,0.458248,0.430528,0.444388
1909,106,0.546157,0.471981,0.509069
1909,107,0.554289,0.497319,0.525804
1909,108,0.584287,0.526949,0.555618
1909,109,0.597828,0.582771,0.5902995
1909,110,0.603199,0.569676,0.5864375
1909,111,0.743872,0.703421,0.7236465
1909,112,0.710883,0.698301,0.704592
1909,113,0.750595,0.744153,0.747374
1909,114,0.721765,0.721765,0.721765
1909,115,0.769519,0.760248,0.7648835
1909,116,0.820394,0.818521,0.8194575
1909,117,0.856878,0.856878,0.856878
1909,118,0.894767,0.894767,0.894767
1909,119,0.934155,0.934155,0.934155
1910,0,0.120059,0.09826,0.1091595
1910,1,0.022844,0.02159,0.022217
1910,2,0.011035,0.009866,0.0104505
1910,3,0.008335,0.007821,0.008078
1910,4,0.005797,0.005362,0.0055795
1910,5,0.004096,0.003714,0.003905
1910,6,0.003534,0.003111,0.0033225
1910,7,0.002825,0.002427,0.002626
1910,8,0.003544,0.003318,0.003431
1910,9,0.002348,0.002052,0.0022
1910,10,0.002157,0.001845,0.002001
1910,11,0.00214,0.001778,0.001959
1910,12,0.001936,0.001639,0.0017875
1910,13,0.002182,0.001863,0.0020225
1910,14,0.002325,0.002025,0.002175
1910,15,0.002612,0.002385,0.0024985
1910,16,0.00284,0.002669,0.0027545
1910,17,0.002996,0.002834,0.002915
1910,18,0.003524,0.003297,0.0034105
1910,19,0.003702,0.003464,0.003583
1910,20,0.003737,0.003406,0.0035715
1910,21,0.003805,0.003507,0.003656
1910,22,0.003564,0.00335,0.003457
1910,23,0.003588,0.003255,0.0034215
1910,24,0.003736,0.00331,0.003523
1910,25,0.003792,0.003359,0.0035755
1910,26,0.003963,0.003566,0.0037645
1910,27,0.003846,0.003325,0.0035855
1910,28,0.003406,0.002976,0.003191
1910,29,0.00331,0.00285,0.00308
1910,30,0.003397,0.002769,0.003083
1910,31,0.003446,0.002733,0.0030895
1910,32,0.003535,0.002644,0.0030895
1910,33,0.003583,0.0028,0.0031915
1910,34,0.003745,0.002821,0.003283
1910,35,0.004109,0.002875,0.003492
1910,36,0.003722,0.0028,0.003261
1910,37,0.003808,0.002794,0.003301
1910,38,0.003989,0.00284,0.0034145
1910,39,0.004145,0.002834,0.0034895
1910,40,0.004356,0.002974,0.003665
1910,41,0.004864,0.003185,0.0040245
1910,42,0.00519,0.003318,0.004254
1910,43,0.005587,0.003462,0.0045245
1910,44,0.005672,0.003506,0.004589
1910,45,0.006168,0.003653,0.0049105
1910,46,0.006808,0.00399,0.005399
1910,47,0.007496,0.004362,0.005929
1910,48,0.008173,0.00466,0.0064165
1910,49,0.009127,0.004939,0.007033
1910,50,0.010327,0.005434,0.0078805
1910,51,0.011037,0.005879,0.008458
1910,52,0.012279,0.006377,0.009328
1910,53,0.013354,0.006847,0.0101005
1910,54,0.014119,0.007219,0.010669
1910,55,0.015198,0.007507,0.0113525
1910,56,0.016759,0.008077,0.012418
1910,57,0.018039,0.008761,0.0134
1910,58,0.020367,0.009895,0.015131
1910,59,0.021755,0.01037,0.0160625
1910,60,0.023157,0.011077,0.017117
1910,61,0.024504,0.011862,0.018183
1910,62,0.02688,0.012668,0.019774
1910,63,0.028314,0.013393,0.0208535
1910,64,0.029384,0.013981,0.0216825
1910,65,0.03129,0.014591,0.0229405
1910,66,0.033156,0.015644,0.0244
1910,67,0.034964,0.016851,0.0259075
1910,68,0.03757,0.018259,0.0279145
1910,69,0.039373,0.019449,0.029411
1910,70,0.043049,0.021898,0.0324735
1910,71,0.045474,0.023425,0.0344495
1910,72,0.047957,0.025307,0.036632
1910,73,0.052905,0.028142,0.0405235
1910,74,0.056463,0.030503,0.043483
1910,75,0.060989,0.033591,0.04729
1910,76,0.065311,0.036562,0.0509365
1910,77,0.069768,0.039893,0.0548305
